"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","QPSF3MCX","QPSF_MCX","QSSF3MCX","QSSF_MCX","QEAD3MCX","QEAD_MCX","QREC3MCX","QREC_MCX","QFLM3MCX","QFLM_MCX","QFLP3MCX","QFLP_MCX","QPVD3MCX","QPVD_MCX","QRVD3MCX","QRVD_MCX","QENT3MCX","QENT_MCX","QBR3MCX","QBR3MCX_","QNMG3MCX","QNMG_MCX"
"20101",2194374,30,0,"1",.,"A",.,"A",32,"D",10,"D",.,"A",21,"D",17,"D",8,"D",21,"D",59,"D",.,"A"
"20101",2194393,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A",.,"A"
"20101",2194415,17,0,"1",.,"A",.,"A",60,"D",0,"D",.,"A",.,"A",30,"D",7,"D",.,"A",.,"A",20,"D"
"20101",2194433,18,0,"1",.,"A",40,"D",32,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",45,"D",.,"A"
"20101",2194464,14,0,"1",.,"A",.,"A",45,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2194515,13,0,"1",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A",54,"D",.,"A",30,"D",20,"D"
"20101",2194554,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",12,"D",.,"A",.,"A"
"20101",2194565,29,0,"1",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A"
"20101",2194573,22,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2194594,18,0,"1",90,"D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",40,"D",.,"A"
"20101",2194604,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A"
"20101",2194644,19,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A"
"20101",2194685,17,0,"1",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2194743,15,0,"1",.,"A",100,"D",30,"D",.,"A",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A",.,"A"
"20101",2194764,20,0,"1",.,"A",.,"A",10,"D",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",50,"D",.,"A"
"20101",2194773,18,0,"1",45,"D",100,"D",194,"D",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",9,"D"
"20101",2194793,15,0,"1",.,"A",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A",5,"D",.,"A",.,"A",.,"A"
"20101",2194835,20,0,"1",.,"A",.,"A",210,"D",.,"A",.,"A",4,"D",15,"D",.,"A",.,"A",75,"D",10,"D"
"20101",2194864,18,0,"1",450,"D",.,"A",78,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2194914,20,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A"
"20101",2194923,21,0,"1",.,"A",.,"A",12,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2195015,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",4,"D",26,"D",.,"A",.,"A"
"20101",2195033,13,0,"1",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2195074,15,0,"1",60,"D",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2195115,18,0,"1",.,"A",.,"A",18,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2195133,20,0,"1",.,"A",.,"A",15,"D",40,"D",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A"
"20101",2195144,18,0,"1",.,"A",.,"A",12,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",130,"D",.,"A"
"20101",2195173,27,0,"1",.,"A",.,"A",74,"D",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",100,"D",.,"A"
"20101",2195184,28,0,"1",78,"D",.,"A",261,"D",.,"A",.,"A",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A"
"20101",2195195,30,0,"1",.,"A",4,"D",.,"A",75,"D",.,"A",.,"A",15,"D",.,"A",.,"A",16,"D",.,"A"
"20101",2195205,19,0,"1",3000,"D",60,"D",.,"A",.,"A",.,"A",.,"A",19,"D",.,"A",.,"A",.,"A",.,"A"
"20101",2195224,21,0,"1",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A"
"20101",2195253,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",.,"A"
"20101",2195285,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A"
"20101",2195304,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",15,"D",.,"A",.,"A",.,"A"
"20101",2195313,32,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",90,"D",.,"A",.,"A",0,"D",2,"D"
"20101",2195344,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",30,"D"
"20101",2195364,23,0,"1",.,"A",.,"A",10,"D",.,"A",.,"A",8,"D",20,"D",.,"A",.,"A",.,"A",.,"A"
"20101",2195405,25,0,"1",.,"A",.,"A",35,"D",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A"
"20101",2195425,15,0,"1",.,"A",.,"A",16,"D",.,"A",.,"A",.,"A",80,"D",40,"D",.,"A",.,"A",.,"A"
"20101",2195435,13,0,"1",.,"A",.,"A",15,"D",4,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2195453,22,0,"1",.,"A",800,"D",50,"D",20,"D",.,"A",.,"A",.,"A",13,"D",5,"D",5,"D",1,"D"
"20101",2195463,18,0,"1",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A"
"20101",2195495,28,0,"1",75,"D",.,"A",.,"A",.,"A",30,"D",11,"D",.,"A",20,"D",.,"A",25,"D",.,"A"
"20101",2195503,22,0,"1",.,"A",40,"D",105,"D",60,"D",.,"A",20,"D",.,"A",55,"D",.,"A",.,"A",25,"D"
"20101",2195525,19,0,"1",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",170,"D",.,"A",.,"A",8,"D",14,"D"
"20101",2195535,20,0,"1",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",0,"D"
"20101",2195604,21,0,"1",85,"D",.,"A",.,"A",.,"A",.,"A",27,"D",.,"A",34,"D",.,"A",100,"D",.,"A"
"20101",2195625,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A"
"20101",2195645,13,0,"1",.,"A",.,"A",6,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2195655,31,0,"1",60,"D",.,"A",60,"D",.,"A",.,"A",.,"A",150,"D",.,"A",120,"D",.,"A",6,"D"
"20101",2195705,20,0,"1",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D"
"20101",2195715,14,0,"1",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",5,"D",.,"A",.,"A",.,"A",.,"A"
"20101",2195724,16,0,"1",.,"A",.,"A",16,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2195744,13,0,"1",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2195754,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A"
"20101",2195774,24,0,"1",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2195785,15,0,"1",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2195793,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A"
"20101",2195803,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",7,"D"
"20101",2195814,21,0,"1",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",9,"D",.,"A",50,"D",.,"A"
"20101",2195825,27,0,"1",.,"A",.,"A",90,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A"
"20101",2195854,16,0,"1",150,"D",.,"A",30,"D",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",10,"D"
"20101",2195873,17,0,"1",.,"A",150,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2195895,19,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",14,"D",10,"D"
"20101",2195904,16,0,"1",.,"A",3,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2195944,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",17,"D"
"20101",2195984,16,0,"1",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A"
"20101",2196034,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A"
"20101",2196055,17,0,"1",12,"D",50,"D",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",.,"A"
"20101",2196064,25,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",15,"D",.,"A",.,"A",.,"A"
"20101",2196074,15,0,"1",.,"A",.,"A",.,"A",25,"D",.,"A",.,"A",100,"D",.,"A",.,"A",.,"A",.,"A"
"20101",2196104,18,0,"1",.,"A",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2196113,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A",.,"A"
"20101",2196133,49,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",85,"D",.,"A",.,"A",10,"D",4,"D"
"20101",2196145,19,0,"1",.,"A",.,"A",16,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2196175,17,0,"1",.,"A",.,"A",120,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A"
"20101",2196184,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A"
"20101",2196205,26,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",90,"D",31,"D",0,"D",9,"D"
"20101",2196233,22,0,"1",.,"A",.,"A",.,"A",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2196244,26,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",35,"D",.,"A",91,"D",.,"A"
"20101",2196253,23,0,"1",98,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",1000,"D",50,"D",.,"A"
"20101",2196263,26,0,"1",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",60,"D",.,"A"
"20101",2196285,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2196303,15,0,"1",.,"A",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2196313,16,0,"1",.,"A",.,"A",100,"D",60,"D",.,"A",.,"A",15,"D",10,"D",34,"D",260,"D",.,"A"
"20101",2196335,49,0,"1",.,"A",.,"A",72,"D",.,"A",.,"A",1,"D",57,"D",50,"D",.,"A",12,"D",.,"A"
"20101",2196344,15,0,"1",.,"A",.,"A",2,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2196355,13,0,"1",.,"A",.,"A",36,"D",.,"A",.,"A",.,"A",.,"A",25,"D",.,"A",30,"D",.,"A"
"20101",2196385,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",12,"D",.,"A",.,"A",.,"A"
"20101",2196404,17,0,"1",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2196424,16,0,"1",.,"A",.,"A",100,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",.,"A"
"20101",2196473,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",55,"D",5,"D",.,"A",0,"D",.,"A"
"20101",2196483,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A"
"20101",2196495,29,0,"1",15,"D",.,"A",.,"A",.,"A",.,"A",0,"D",50,"D",45,"D",115,"D",40,"D",70,"D"
"20101",2196505,14,0,"1",50,"D",.,"A",9,"D",.,"A",.,"A",.,"A",24,"D",.,"A",.,"A",.,"A",.,"A"
"20101",2196523,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",5,"D",.,"A",10,"D",.,"A"
"20101",2196535,38,0,"1",.,"A",.,"A",80,"D",.,"A",.,"A",18,"D",60,"D",45,"D",.,"A",.,"A",10,"D"
"20101",2196563,17,0,"1",.,"A",.,"A",24,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2196614,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,"D",.,"A",.,"A",0,"D"
"20101",2196625,13,0,"1",.,"A",.,"A",8,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2196635,24,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",30,"D",.,"A",.,"A",.,"A"
"20101",2196655,21,0,"1",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,"D",.,"A",.,"A",5,"D"
"20101",2196663,22,0,"1",0,"D",.,"A",40,"D",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",3,"D"
"20101",2196684,18,0,"1",.,"A",120,"D",.,"A",.,"A",.,"A",.,"A",.,"A",19,"D",12,"D",.,"A",.,"A"
"20101",2196695,15,0,"1",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2196723,45,0,"1",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A",80,"D",.,"A",.,"A",.,"A",.,"A"
"20101",2196734,15,0,"1",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A",.,"A",5,"D",.,"A",.,"A",.,"A"
"20101",2196765,20,0,"1",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2196773,17,0,"1",.,"A",100,"D",54,"D",.,"A",.,"A",10,"D",.,"A",60,"D",.,"A",20,"D",.,"A"
"20101",2196794,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",.,"A",.,"A",10,"D"
"20101",2196814,24,0,"1",.,"A",.,"A",100,"D",3300,"D",.,"A",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A"
"20101",2196823,23,0,"1",500,"D",20,"D",25,"D",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A"
"20101",2196833,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",8,"D"
"20101",2196844,22,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",8,"D",.,"A",.,"A",.,"A"
"20101",2196863,19,0,"1",.,"A",.,"A",6,"D",.,"A",.,"A",.,"A",.,"A",4,"D",.,"A",.,"A",.,"A"
"20101",2196874,24,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,"D"
"20101",2196883,25,0,"1",.,"A",75,"D",275,"D",.,"A",.,"A",.,"A",60,"D",0,"D",.,"A",.,"A",.,"A"
"20101",2196904,15,0,"1",10,"D",30,"D",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2196915,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",8,"D"
"20101",2196924,19,0,"1",12,"D",.,"A",58,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",36,"D",4,"D"
"20101",2196934,28,0,"1",.,"A",.,"A",69,"D",9,"D",.,"A",.,"A",100,"D",.,"A",.,"A",.,"A",.,"A"
"20101",2196944,19,0,"1",.,"A",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2196975,19,0,"1",.,"A",.,"A",18,"D",.,"A",.,"A",.,"A",.,"A",1,"D",.,"A",.,"A",.,"A"
"20101",2196983,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A"
"20101",2196994,22,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A"
"20101",2197024,14,0,"1",.,"A",.,"A",25,"D",.,"A",.,"A",.,"A",35,"D",.,"A",.,"A",.,"A",.,"A"
"20101",2197033,32,0,"1",.,"A",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2197044,14,0,"1",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",5,"D",.,"A",.,"A",.,"A"
"20101",2197063,20,0,"1",.,"A",.,"A",40,"D",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",7,"D"
"20101",2197074,19,0,"1",.,"A",.,"A",90,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2197085,21,0,"1",.,"A",.,"A",175,"D",.,"A",.,"A",.,"A",30,"D",25,"D",7,"D",9,"D",.,"A"
"20101",2197093,14,0,"1",.,"A",.,"A",16,"D",10,"D",.,"A",10,"D",.,"A",.,"A",.,"A",20,"D",.,"A"
"20101",2197165,44,0,"1",.,"A",.,"A",140,"D",.,"A",.,"A",.,"A",300,"D",40,"D",.,"A",40,"D",18,"D"
"20101",2197175,15,0,"1",40,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",5,"D",.,"A",30,"D",.,"A"
"20101",2197223,22,0,"1",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",20,"D",.,"A",168,"D",.,"A"
"20101",2197233,22,0,"1",.,"A",.,"A",900,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",.,"A"
"20101",2197244,20,0,"1",.,"A",7,"D",.,"A",.,"A",.,"A",.,"A",.,"A",7,"D",.,"A",.,"A",.,"A"
"20101",2197295,20,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",14,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2197313,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",.,"A",.,"A"
"20101",2197344,22,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A"
"20101",2197373,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A"
"20101",2197433,17,0,"1",.,"A",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2197475,19,0,"1",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2197524,17,0,"1",19,"D",.,"A",35,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2197545,15,0,"1",.,"A",.,"A",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2197674,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",.,"A",.,"A",30,"D",.,"A"
"20101",2197695,28,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",48,"D",.,"A",.,"A",.,"A"
"20101",2197753,15,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",6,"D"
"20101",2197765,33,0,"1",.,"A",.,"A",180,"D",.,"A",.,"A",.,"A",.,"A",60,"D",.,"A",300,"D",400,"D"
"20101",2197804,18,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",0,"D",.,"A",.,"A"
"20101",2197835,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2197844,16,0,"1",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2197883,20,0,"1",.,"A",.,"A",72,"D",.,"A",.,"A",.,"A",.,"A",5,"D",.,"A",.,"A",.,"A"
"20101",2197894,14,0,"1",10,"D",.,"A",12,"D",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",0,"D",7,"D"
"20101",2197923,15,0,"1",.,"A",.,"A",16,"D",.,"A",.,"A",.,"A",.,"A",4,"D",.,"A",.,"A",.,"A"
"20101",2197955,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",.,"A",.,"A",.,"A",.,"A"
"20101",2197963,14,0,"1",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2197985,14,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A"
"20101",2198024,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",90,"D",25,"D",.,"A",.,"A",.,"A"
"20101",2198065,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D"
"20101",2198075,28,0,"1",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",13,"D",.,"A",.,"A",0,"D",.,"A"
"20101",2198182,22,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A"
"20101",2198202,29,0,"1",.,"A",.,"A",30,"D",10,"D",.,"A",.,"A",30,"D",.,"A",.,"A",.,"A",.,"A"
"20101",2198212,20,0,"1",.,"A",.,"A",.,"A",22,"D",.,"A",.,"A",.,"A",75,"D",.,"A",100,"D",25,"D"
"20101",2198222,32,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",86,"F",.,"A",.,"A",70,"D",.,"A"
"20101",2198232,41,0,"1",0,"D",8,"D",.,"A",.,"A",.,"A",.,"A",20,"D",45,"D",.,"A",30,"D",.,"A"
"20101",2198252,23,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,"D"
"20101",2198262,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D"
"20101",2198272,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A"
"20101",2198282,15,0,"1",.,"A",.,"A",21,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2198302,16,0,"1",200,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2198312,18,0,"1",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",100,"D",.,"A",.,"A",.,"A",18,"D"
"20101",2198342,13,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A"
"20101",2198352,13,0,"1",430,"F",.,"A",89,"F",97,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A"
"20101",2198362,20,0,"1",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D"
"20101",2198375,21,0,"1",70,"D",.,"A",200,"D",30,"D",.,"A",30,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20101",2198392,25,0,"1",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",0,"D"
"20101",2198412,25,0,"1",.,"A",.,"A",64,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,"D",.,"A"
"20101",2198422,20,0,"1",.,"A",.,"A",99,"D",.,"A",.,"A",.,"A",.,"A",36,"D",.,"A",.,"A",.,"A"
"20101",2198442,18,0,"1",.,"A",.,"A",30,"D",35,"D",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",75,"D"
"20101",2198512,17,0,"1",.,"A",.,"A",.,"A",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",15,"D"
"20101",2198522,24,0,"1",.,"A",.,"A",.,"A",22,"D",.,"A",.,"A",.,"A",20,"D",.,"A",100,"D",2,"D"
"20101",2198532,16,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",.,"A"
"20101",2198562,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,"D"
"20101",2198582,21,0,"1",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A"
"20101",2198612,13,0,"1",.,"A",.,"A",120,"D",23,"D",.,"A",.,"A",.,"A",48,"D",.,"A",.,"A",25,"D"
"20101",2198623,31,0,"1",78,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",19,"D",150,"D",120,"D",15,"D"
"20101",2198632,37,0,"1",.,"A",.,"A",8,"D",54,"D",.,"A",.,"A",.,"A",.,"A",34,"D",.,"A",.,"A"
"20101",2198682,41,0,"1",.,"A",.,"A",228,"D",.,"A",.,"A",.,"A",.,"A",42,"D",.,"A",45,"D",.,"A"
"20101",2198702,13,0,"1",20,"D",50,"D",.,"A",.,"A",.,"A",.,"A",15,"D",.,"A",.,"A",.,"A",.,"A"
"20101",2198732,17,0,"1",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",90,"D",.,"A"
"20101",2198782,27,0,"1",.,"A",60,"D",11,"D",.,"A",11,"D",10,"D",.,"A",.,"A",25,"D",.,"A",10,"D"
